Unlimited Data Plan,Account Length (in months),Intl Active,Intl Plan,State,Gender,Age,Under 30,Senior,Group,Demographics,Contract Type,Payment Method,Churn Category,Churn Reason,Total Customers,Churned Customers,Avg Monthly Charges,Avg Customer Service Calls,Avg Extra International Charges,Avg Extra Data Charges,Avg Monthly GB Download,Grouped Comsumtion
Yes,4,Yes,no,WI,Female,63,No,No,,Other,,,,,1,1,43,5,124.1,0,5,Between 5 and 10 GB
Yes,4,Yes,no,WV,Female,21,Yes,No,,Under 30,,,,,1,1,38,2,10.5,0,35,10 o more GB
Yes,4,Yes,no,WV,Female,49,No,No,,Other,,,,,1,1,42,2,6.3,0,12,10 o more GB
Yes,4,Yes,no,WY,Female,68,No,Yes,No,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,19,2,10.3,0,4,Less than 5 GB
Yes,4,Yes,no,WY,Male,26,Yes,No,,Under 30,,,,,1,1,48,4,2.6,0,8,Between 5 and 10 GB
Yes,4,Yes,no,WY,Male,30,No,No,,Other,,,,,1,1,37,2,50.3,0,12,10 o more GB
Yes,4,Yes,yes,AL,Male,32,No,No,,Other,,,,,1,,29,2,0,0,2,Less than 5 GB
Yes,4,Yes,yes,ID,Female,59,No,No,,Other,,,,,1,1,51,1,0,0,4,Less than 5 GB
Yes,4,Yes,yes,IL,Female,62,No,No,,Other,,,,,1,,35,0,0,0,5,Between 5 and 10 GB
Yes,4,Yes,yes,KS,Male,61,No,No,,Other,,,,,1,,52,2,0,0,5,Between 5 and 10 GB
Yes,4,Yes,yes,MI,Female,84,No,Yes,No,Senior,Month-to-Month,Direct Debit,Competitor,Competitor made better offer,1,1,15,5,0,0,4,Less than 5 GB
Yes,4,Yes,yes,MN,Male,60,No,No,,Other,,,,,1,,16,0,0,0,13,10 o more GB
Yes,4,Yes,yes,PA,Female,65,No,Yes,Yes,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,19,0,0,0,4,Less than 5 GB
Yes,4,Yes,yes,WI,Male,77,No,Yes,No,Senior,Two Year,Credit Card,(blank),(blank),1,,18,0,0,0,2,Less than 5 GB
Yes,5,No,no,AR,Female,37,No,No,,Other,,,,,1,1,38,0,0,0,6,Between 5 and 10 GB
Yes,5,No,no,AR,Male,27,Yes,No,,Under 30,,,,,1,1,18,5,0,0,17,10 o more GB
Yes,5,No,no,AZ,Male,65,No,Yes,No,Senior,Month-to-Month,Direct Debit,Competitor,Competitor made better offer,1,1,44,3,0,0,3,Less than 5 GB
Yes,5,No,no,CO,Male,52,No,No,,Other,,,,,1,1,57,2,22.4,0,4,Less than 5 GB
Yes,5,No,no,DC,Female,45,No,No,,Other,,,,,1,,21,1,0,0,13,10 o more GB
Yes,5,No,no,DC,Female,55,No,No,,Other,,,,,1,1,27,3,20.8,0,5,Between 5 and 10 GB
Yes,5,No,no,DC,Male,42,No,No,,Other,,,,,1,,18,0,0,0,4,Less than 5 GB
Yes,5,No,no,DE,Male,46,No,No,,Other,,,,,1,1,35,5,0,0,6,Between 5 and 10 GB
Yes,5,No,no,DE,Male,49,No,No,,Other,,,,,1,,42,1,0,0,1,Less than 5 GB
Yes,5,No,no,HI,Male,37,No,No,,Other,,,,,1,,18,0,0,0,3,Less than 5 GB
Yes,5,No,no,IA,Female,39,No,No,,Other,,,,,1,,8,0,0,0,13,10 o more GB
Yes,5,No,no,IN,Female,45,No,No,,Other,,,,,1,,25,0,0,0,5,Between 5 and 10 GB
Yes,5,No,no,KS,Male,83,No,Yes,No,Senior,Two Year,Credit Card,(blank),(blank),1,,34,0,0,0,3,Less than 5 GB
Yes,5,No,no,LA,Female,78,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,44,0,0,0,1,Less than 5 GB
Yes,5,No,no,MA,Female,52,No,No,,Other,,,,,1,1,62,5,0,0,10,Between 5 and 10 GB
Yes,5,No,no,MA,Female,65,No,No,,Other,,,,,1,,38,0,0,0,3,Less than 5 GB
Yes,5,No,no,MA,Male,65,No,No,,Other,,,,,1,,29,0,0,0,8,Between 5 and 10 GB
Yes,5,No,no,MS,Male,36,No,No,,Other,,,,,1,1,29,2,0,0,5,Between 5 and 10 GB
Yes,5,No,no,MT,Male,36,No,No,,Other,,,,,1,,55,0,0,0,9,Between 5 and 10 GB
Yes,5,No,no,NC,Male,29,Yes,No,,Under 30,,,,,1,1,40,4,0,0,15,10 o more GB
Yes,5,No,no,ND,Female,68,No,Yes,No,Senior,Month-to-Month,Credit Card,Competitor,Competitor made better offer,1,1,37,4,0,0,6,Between 5 and 10 GB
Yes,5,No,no,NE,Female,64,No,No,,Other,,,,,1,,57,0,0,0,3,Less than 5 GB
Yes,5,No,no,NH,Female,53,No,No,,Other,,,,,1,1,14,3,0,0,1,Less than 5 GB
Yes,5,No,no,NM,Female,22,Yes,No,,Under 30,,,,,1,,8,0,0,0,20,10 o more GB
Yes,5,No,no,NV,Female,20,Yes,No,,Under 30,,,,,1,1,32,1,0,0,15,10 o more GB
Yes,5,No,no,NY,Female,48,No,No,,Other,,,,,1,,39,0,0,0,5,Between 5 and 10 GB
Yes,5,No,no,NY,Female,50,No,No,,Other,,,,,1,,16,0,0,0,6,Between 5 and 10 GB
Yes,5,No,no,NY,Male,55,No,No,,Other,,,,,1,,15,0,0,0,11,10 o more GB
Yes,5,No,no,OH,Female,23,Yes,No,,Under 30,,,,,1,,36,0,0,0,14,10 o more GB
Yes,5,No,no,OK,Male,54,No,No,,Other,,,,,1,,47,0,0,0,3,Less than 5 GB
Yes,5,No,no,OR,Male,25,Yes,No,,Under 30,,,,,1,,36,0,0,0,14,10 o more GB
Yes,5,No,no,PA,Male,47,No,No,,Other,,,,,1,,24,0,0,0,10,Between 5 and 10 GB
Yes,5,No,no,TN,Female,53,No,No,,Other,,,,,1,1,23,3,0,0,6,Between 5 and 10 GB
Yes,5,No,no,UT,Female,54,No,No,,Other,,,,,1,1,23,0,0,0,5,Between 5 and 10 GB
Yes,5,No,no,VT,Female,67,No,Yes,No,Senior,Month-to-Month,Direct Debit,Attitude,Attitude of support person,1,1,44,3,0,0,10,Between 5 and 10 GB
Yes,5,No,no,WA,Male,55,No,No,,Other,,,,,1,1,38,0,21,0,8,Between 5 and 10 GB
Yes,5,No,no,WY,Female,52,No,No,,Other,,,,,1,1,50,0,0,0,12,10 o more GB
Yes,5,No,yes,AL,Male,31,No,No,,Other,,,,,1,1,39,0,0,0,1,Less than 5 GB
Yes,5,No,yes,ME,Female,74,No,Yes,No,Senior,Month-to-Month,Direct Debit,Dissatisfaction,Limited range of services,1,1,15,0,0,0,5,Between 5 and 10 GB
Yes,5,No,yes,MO,Female,66,No,Yes,No,Senior,Month-to-Month,Credit Card,Dissatisfaction,Service dissatisfaction,1,1,43,5,0,0,13,10 o more GB
Yes,5,No,yes,PA,Male,43,No,No,,Other,,,,,1,1,50,5,0,0,5,Between 5 and 10 GB
Yes,5,No,yes,WV,Female,48,No,No,,Other,,,,,1,,22,0,0,0,10,Between 5 and 10 GB
Yes,5,Yes,no,AK,Male,60,No,No,,Other,,,,,1,1,19,0,72.2,0,19,10 o more GB
Yes,5,Yes,no,AR,Female,53,No,No,,Other,,,,,1,1,44,1,2.6,0,3,Less than 5 GB
Yes,5,Yes,no,AR,Female,66,No,Yes,No,Senior,Month-to-Month,Credit Card,(blank),(blank),1,,43,0,9.2,0,3,Less than 5 GB
Yes,5,Yes,no,AR,Male,76,No,Yes,No,Senior,Month-to-Month,Direct Debit,Dissatisfaction,Network reliability,1,1,37,5,10.1,0,3,Less than 5 GB
Yes,5,Yes,no,AZ,Male,32,No,No,,Other,,,,,1,1,59,4,22,0,8,Between 5 and 10 GB
Yes,5,Yes,no,CT,Female,32,No,No,,Other,,,,,1,,32,0,32.8,0,24,10 o more GB
Yes,5,Yes,no,FL,Male,62,No,No,,Other,,,,,1,,47,2,11.3,0,5,Between 5 and 10 GB
Yes,5,Yes,no,HI,Male,22,Yes,No,,Under 30,,,,,1,,22,0,16.4,0,20,10 o more GB
Yes,5,Yes,no,LA,Female,23,Yes,No,,Under 30,,,,,1,1,39,4,8.1,0,15,10 o more GB
Yes,5,Yes,no,MD,Male,50,No,No,,Other,,,,,1,1,46,1,16.7,0,7,Between 5 and 10 GB
Yes,5,Yes,no,MI,Male,37,No,No,,Other,,,,,1,,39,0,9.1,0,8,Between 5 and 10 GB
Yes,5,Yes,no,MN,Female,66,No,Yes,No,Senior,Month-to-Month,Direct Debit,Competitor,Competitor made better offer,1,1,38,2,111.6,0,3,Less than 5 GB
Yes,5,Yes,no,MS,Female,48,No,No,,Other,,,,,1,1,57,0,23.2,0,8,Between 5 and 10 GB
Yes,5,Yes,no,MS,Female,69,No,Yes,No,Senior,Month-to-Month,Direct Debit,Competitor,Competitor made better offer,1,1,55,2,3.3,0,12,10 o more GB
Yes,5,Yes,no,MT,Female,45,No,No,,Other,,,,,1,,29,2,11.4,0,10,Between 5 and 10 GB
Yes,5,Yes,no,MT,Male,29,Yes,No,,Under 30,,,,,1,1,36,1,3.6,0,7,Between 5 and 10 GB
Yes,5,Yes,no,MT,Male,46,No,No,,Other,,,,,1,1,53,4,16.3,0,2,Less than 5 GB
Yes,5,Yes,no,MT,Male,78,No,Yes,No,Senior,Month-to-Month,Direct Debit,Dissatisfaction,Product dissatisfaction,1,1,22,2,14.4,0,7,Between 5 and 10 GB
Yes,5,Yes,no,ND,Male,72,No,Yes,No,Senior,Month-to-Month,Credit Card,Price,Price too high,1,1,35,3,8,0,3,Less than 5 GB
Yes,5,Yes,no,NE,Female,27,Yes,No,,Under 30,,,,,1,1,56,5,45.8,0,13,10 o more GB
Yes,5,Yes,no,NH,Female,47,No,No,,Other,,,,,1,1,51,2,27.5,0,5,Between 5 and 10 GB
Yes,5,Yes,no,NH,Female,51,No,No,,Other,,,,,1,1,59,5,8.9,0,5,Between 5 and 10 GB
Yes,5,Yes,no,NV,Male,29,Yes,No,,Under 30,,,,,1,1,24,0,15.6,0,12,10 o more GB
Yes,5,Yes,no,OH,Female,25,Yes,No,,Under 30,,,,,1,,40,1,16.5,0,20,10 o more GB
Yes,5,Yes,no,PA,Female,32,No,No,,Other,,,,,1,,50,0,14.5,0,28,10 o more GB
Yes,5,Yes,no,PA,Male,37,No,No,,Other,,,,,1,,40,1,12.6,0,1,Less than 5 GB
Yes,5,Yes,no,RI,Female,67,No,Yes,No,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,38,2,19,0,4,Less than 5 GB
Yes,5,Yes,no,SC,Female,35,No,No,,Other,,,,,1,1,26,3,8.7,0,7,Between 5 and 10 GB
Yes,5,Yes,no,SC,Female,66,No,Yes,No,Senior,Month-to-Month,Credit Card,Price,Long distance charges,1,1,49,4,13.5,0,3,Less than 5 GB
Yes,5,Yes,no,TN,Female,28,Yes,No,,Under 30,,,,,1,1,55,0,14.4,0,12,10 o more GB
Yes,5,Yes,no,TN,Female,29,Yes,No,,Under 30,,,,,1,1,54,4,3.6,0,35,10 o more GB
Yes,5,Yes,no,TN,Male,41,No,No,,Other,,,,,1,,16,0,13.2,0,15,10 o more GB
Yes,5,Yes,no,VA,Female,77,No,Yes,No,Senior,Month-to-Month,Direct Debit,Dissatisfaction,Product dissatisfaction,1,1,44,4,24.1,0,6,Between 5 and 10 GB
Yes,5,Yes,no,VA,Male,71,No,Yes,No,Senior,Month-to-Month,Direct Debit,Attitude,Attitude of support person,1,1,36,4,20.7,0,1,Less than 5 GB
Yes,5,Yes,no,VT,Female,75,No,Yes,No,Senior,Month-to-Month,Credit Card,Competitor,Competitor had better devices,1,1,44,3,184.2,0,2,Less than 5 GB
Yes,5,Yes,yes,IL,Male,62,No,No,,Other,,,,,1,1,46,3,0,0,2,Less than 5 GB
Yes,5,Yes,yes,MA,Female,36,No,No,,Other,,,,,1,1,45,4,0,0,14,10 o more GB
Yes,5,Yes,yes,MA,Female,69,No,Yes,No,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,32,0,0,0,9,Between 5 and 10 GB
Yes,5,Yes,yes,MN,Male,26,Yes,No,,Under 30,,,,,1,,23,0,0,0,17,10 o more GB
Yes,5,Yes,yes,ND,Male,71,No,Yes,No,Senior,Two Year,Credit Card,(blank),(blank),1,,19,0,0,0,1,Less than 5 GB
Yes,5,Yes,yes,PA,Female,22,Yes,No,,Under 30,,,,,1,,15,0,0,0,13,10 o more GB
Yes,5,Yes,yes,SD,Female,62,No,No,,Other,,,,,1,,25,2,0,0,5,Between 5 and 10 GB
Yes,5,Yes,yes,VT,Female,24,Yes,No,,Under 30,,,,,1,,26,0,0,0,21,10 o more GB
Yes,5,Yes,yes,WA,Female,46,No,No,,Other,,,,,1,,28,0,0,0,8,Between 5 and 10 GB
Yes,6,No,no,AK,Female,69,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,25,1,0,0,5,Between 5 and 10 GB
Yes,6,No,no,AR,Female,69,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,43,0,0,0,9,Between 5 and 10 GB
Yes,6,No,no,AZ,Female,57,No,No,,Other,,,,,1,1,60,0,0,0,1,Less than 5 GB
Yes,6,No,no,CA,Female,38,No,No,,Other,,,,,1,,26,1,0,0,3,Less than 5 GB
Yes,6,No,no,CO,Male,23,Yes,No,,Under 30,,,,,1,,15,0,0,0,24,10 o more GB
Yes,6,No,no,CT,Female,82,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,55,0,0,0,10,Between 5 and 10 GB
Yes,6,No,no,CT,Male,53,No,No,,Other,,,,,1,,38,0,0,0,14,10 o more GB
Yes,6,No,no,DC,Male,57,No,No,,Other,,,,,1,,24,0,0,0,9,Between 5 and 10 GB
Yes,6,No,no,FL,Female,39,No,No,,Other,,,,,1,1,40,4,0,0,8,Between 5 and 10 GB
Yes,6,No,no,HI,Female,46,No,No,,Other,,,,,1,1,45,2,0,0,6,Between 5 and 10 GB
Yes,6,No,no,HI,Male,67,No,Yes,No,Senior,Month-to-Month,Credit Card,(blank),(blank),1,,27,0,0,0,4,Less than 5 GB
Yes,6,No,no,IA,Female,38,No,No,,Other,,,,,1,,30,2,0,0,4,Less than 5 GB
Yes,6,No,no,IA,Male,44,No,No,,Other,,,,,1,,29,0,0,0,3,Less than 5 GB
Yes,6,No,no,IA,Male,51,No,No,,Other,,,,,1,,24,0,0,0,10,Between 5 and 10 GB
Yes,6,No,no,IN,Female,28,Yes,No,,Under 30,,,,,1,1,30,2,0,0,23,10 o more GB
Yes,6,No,no,KS,Female,62,No,No,,Other,,,,,1,1,34,3,33.8,0,12,10 o more GB
Yes,6,No,no,LA,Female,22,Yes,No,,Under 30,,,,,1,,12,0,0,0,15,10 o more GB
Yes,6,No,no,LA,Female,29,Yes,No,,Under 30,,,,,2,,25,0,0,0,18,10 o more GB
Yes,6,No,no,MA,Female,61,No,No,,Other,,,,,1,,24,0,0,0,3,Less than 5 GB
Yes,6,No,no,MD,Female,42,No,No,,Other,,,,,1,,32,2,0,0,12,10 o more GB
Yes,6,No,no,MS,Male,62,No,No,,Other,,,,,1,,30,0,0,0,4,Less than 5 GB
Yes,6,No,no,MT,Male,59,No,No,,Other,,,,,1,1,52,1,0,0,7,Between 5 and 10 GB
Yes,6,No,no,NC,Female,25,Yes,No,,Under 30,,,,,1,,23,0,0,0,24,10 o more GB
Yes,6,No,no,NC,Female,50,No,No,,Other,,,,,1,,36,0,0,0,7,Between 5 and 10 GB
Yes,6,No,no,NE,Male,48,No,No,,Other,,,,,1,1,18,4,0,0,10,Between 5 and 10 GB
Yes,6,No,no,NH,Female,59,No,No,,Other,,,,,1,1,39,1,0,0,3,Less than 5 GB
Yes,6,No,no,NJ,Male,58,No,No,,Other,,,,,1,,39,2,0,0,1,Less than 5 GB
Yes,6,No,no,RI,Female,40,No,No,,Other,,,,,1,,29,0,0,0,10,Between 5 and 10 GB
Yes,6,No,no,RI,Female,55,No,No,,Other,,,,,1,1,30,0,0,0,2,Less than 5 GB
Yes,6,No,no,SC,Male,36,No,No,,Other,,,,,1,,50,0,0,0,6,Between 5 and 10 GB
Yes,6,No,no,SD,Female,28,Yes,No,,Under 30,,,,,1,,16,0,0,0,21,10 o more GB
Yes,6,No,no,TN,Male,20,Yes,No,,Under 30,,,,,1,1,17,4,0,0,20,10 o more GB
Yes,6,No,no,UT,Male,64,No,No,,Other,,,,,1,,17,0,0,0,6,Between 5 and 10 GB
Yes,6,No,no,VA,Female,44,No,No,,Other,,,,,1,,23,0,0,0,15,10 o more GB
Yes,6,No,no,VA,Male,59,No,No,,Other,,,,,1,1,54,2,0,0,4,Less than 5 GB
Yes,6,No,no,WV,Male,33,No,No,,Other,,,,,1,1,45,5,0,0,14,10 o more GB
Yes,6,No,yes,MI,Female,84,No,Yes,No,Senior,Month-to-Month,Direct Debit,Attitude,Attitude of support person,1,1,59,2,0,0,15,10 o more GB
Yes,6,No,yes,MO,Male,78,No,Yes,No,Senior,Month-to-Month,Direct Debit,Attitude,Attitude of service provider,1,1,34,3,0,0,6,Between 5 and 10 GB
Yes,6,No,yes,NV,Female,75,No,Yes,No,Senior,Month-to-Month,Direct Debit,Other,Deceased,1,1,42,2,0,0,6,Between 5 and 10 GB
Yes,6,No,yes,TX,Female,45,No,No,,Other,,,,,1,1,49,2,0,0,1,Less than 5 GB
Yes,6,Yes,no,AK,Male,48,No,No,,Other,,,,,1,,29,1,18.4,0,2,Less than 5 GB
Yes,6,Yes,no,AL,Female,54,No,No,,Other,,,,,1,1,27,0,7.1,0,3,Less than 5 GB
Yes,6,Yes,no,DC,Female,31,No,No,,Other,,,,,1,,29,0,29.1,0,3,Less than 5 GB
Yes,6,Yes,no,IA,Male,36,No,No,,Other,,,,,1,1,44,0,13.2,0,7,Between 5 and 10 GB
Yes,6,Yes,no,IN,Female,23,Yes,No,,Under 30,,,,,1,1,34,3,15.1,0,14,10 o more GB
Yes,6,Yes,no,KY,Female,23,Yes,No,,Under 30,,,,,1,1,22,4,6.2,0,18,10 o more GB
Yes,6,Yes,no,KY,Female,60,No,No,,Other,,,,,1,,31,0,17,0,4,Less than 5 GB
Yes,6,Yes,no,KY,Male,72,No,Yes,No,Senior,Month-to-Month,Direct Debit,Other,Moved,1,1,60,4,15.5,0,3,Less than 5 GB
Yes,6,Yes,no,MI,Male,27,Yes,No,,Under 30,,,,,1,1,16,3,31.5,0,20,10 o more GB
Yes,6,Yes,no,MN,Male,48,No,No,,Other,,,,,1,1,47,1,21.2,0,6,Between 5 and 10 GB
Yes,6,Yes,no,MO,Male,46,No,No,,Other,,,,,1,1,53,2,30.6,0,2,Less than 5 GB
Yes,6,Yes,no,MS,Female,57,No,No,,Other,,,,,1,1,20,0,14.8,0,9,Between 5 and 10 GB
Yes,6,Yes,no,NJ,Male,49,No,No,,Other,,,,,1,,25,0,17.8,0,9,Between 5 and 10 GB
Yes,6,Yes,no,OR,Male,59,No,No,,Other,,,,,1,1,24,1,19.2,0,7,Between 5 and 10 GB
Yes,6,Yes,no,RI,Male,67,No,Yes,No,Senior,Month-to-Month,Direct Debit,Competitor,Competitor made better offer,1,1,39,4,12.1,0,2,Less than 5 GB
Yes,6,Yes,no,SC,Male,80,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,22,0,10.8,0,13,10 o more GB
Yes,6,Yes,no,TX,Female,34,No,No,,Other,,,,,1,1,37,0,10.1,0,5,Between 5 and 10 GB
Yes,6,Yes,no,TX,Male,38,No,No,,Other,,,,,1,1,35,5,12,0,15,10 o more GB
Yes,6,Yes,no,UT,Female,22,Yes,No,,Under 30,,,,,1,1,50,1,48.2,0,13,10 o more GB
Yes,6,Yes,no,WI,Male,22,Yes,No,,Under 30,,,,,1,,36,0,13.4,0,10,Between 5 and 10 GB
Yes,6,Yes,no,WV,Female,28,Yes,No,,Under 30,,,,,1,,47,2,21.8,0,10,Between 5 and 10 GB
Yes,6,Yes,no,WV,Male,66,No,Yes,No,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,45,2,12.6,0,7,Between 5 and 10 GB
Yes,6,Yes,no,WY,Female,49,No,No,,Other,,,,,1,1,29,3,33.6,0,3,Less than 5 GB
Yes,7,No,no,AL,Female,30,No,No,,Other,,,,,1,1,52,3,0,0,3,Less than 5 GB
Yes,7,No,no,AL,Male,55,No,No,,Other,,,,,1,,36,0,0,0,12,10 o more GB
Yes,7,No,no,AZ,Female,27,Yes,No,,Under 30,,,,,1,1,36,3,0,0,15,10 o more GB
Yes,7,No,no,CA,Female,40,No,No,,Other,,,,,1,,13,0,0,0,3,Less than 5 GB
Yes,7,No,no,CA,Female,54,No,No,,Other,,,,,1,1,18,0,0,0,9,Between 5 and 10 GB
Yes,7,No,no,CO,Female,42,No,No,,Other,,,,,1,,24,2,0,0,7,Between 5 and 10 GB
Yes,7,No,no,CO,Male,53,No,No,,Other,,,,,1,,47,0,0,0,3,Less than 5 GB
Yes,7,No,no,GA,Male,30,No,No,,Other,,,,,1,,18,0,0,0,24,10 o more GB
Yes,7,No,no,HI,Female,58,No,No,,Other,,,,,1,1,37,1,0,0,11,10 o more GB
Yes,7,No,no,MD,Female,72,No,Yes,No,Senior,Month-to-Month,Direct Debit,Dissatisfaction,Limited range of services,1,1,51,1,0,0,11,10 o more GB
Yes,7,No,no,ME,Male,66,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,39,0,0,0,13,10 o more GB
Yes,7,No,no,MN,Female,65,No,Yes,No,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,39,0,0,0,1,Less than 5 GB
Yes,7,No,no,MN,Male,32,No,No,,Other,,,,,1,,37,1,0,0,24,10 o more GB
Yes,7,No,no,MS,Female,20,Yes,No,,Under 30,,,,,1,,17,0,0,0,24,10 o more GB
Yes,7,No,no,MS,Female,21,Yes,No,,Under 30,,,,,1,,25,0,0,0,11,10 o more GB
Yes,7,No,no,MT,Male,45,No,No,,Other,,,,,1,,16,1,0,0,9,Between 5 and 10 GB
Yes,7,No,no,ND,Female,32,No,No,,Other,,,,,1,,15,0,0,0,5,Between 5 and 10 GB
Yes,7,No,no,ND,Female,61,No,No,,Other,,,,,1,1,30,1,0,0,1,Less than 5 GB
Yes,7,No,no,NE,Female,29,Yes,No,,Under 30,,,,,1,,18,0,0,0,14,10 o more GB
Yes,7,No,no,NE,Female,47,No,No,,Other,,,,,1,,52,0,0,0,3,Less than 5 GB
Yes,7,No,no,NJ,Male,26,Yes,No,,Under 30,,,,,1,,24,0,0,0,15,10 o more GB
Yes,7,No,no,NV,Female,41,No,No,,Other,,,,,1,,21,0,0,0,5,Between 5 and 10 GB
Yes,7,No,no,NV,Male,52,No,No,,Other,,,,,1,,43,1,0,0,4,Less than 5 GB
Yes,7,No,no,NY,Female,27,Yes,No,,Under 30,,,,,1,,35,0,0,0,8,Between 5 and 10 GB
Yes,7,No,no,NY,Male,31,No,No,,Other,,,,,1,1,53,5,0,0,6,Between 5 and 10 GB
Yes,7,No,no,OH,Male,24,Yes,No,,Under 30,,,,,1,1,18,2,0,0,21,10 o more GB
Yes,7,No,no,PA,Female,21,Yes,No,,Under 30,,,,,1,,31,0,0,0,11,10 o more GB
Yes,7,No,no,RI,Female,37,No,No,,Other,,,,,1,,27,2,0,0,2,Less than 5 GB
Yes,7,No,no,RI,Male,54,No,No,,Other,,,,,1,1,33,5,0,0,11,10 o more GB
Yes,7,No,no,SD,Male,65,No,Yes,No,Senior,Month-to-Month,Direct Debit,Other,Don't know,1,1,18,0,0,0,1,Less than 5 GB
Yes,7,No,no,TN,Female,22,Yes,No,,Under 30,,,,,1,,59,0,0,0,14,10 o more GB
Yes,7,No,no,TN,Female,31,No,No,,Other,,,,,1,1,47,5,0,0,5,Between 5 and 10 GB
Yes,7,No,no,TN,Female,66,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,28,0,0,0,5,Between 5 and 10 GB
Yes,7,No,no,TX,Male,22,Yes,No,,Under 30,,,,,1,,16,0,0,0,12,10 o more GB
Yes,7,No,no,UT,Male,27,Yes,No,,Under 30,,,,,1,,39,0,0,0,13,10 o more GB
Yes,7,No,no,UT,Male,68,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,45,0,0,0,6,Between 5 and 10 GB
Yes,7,No,no,VA,Female,38,No,No,,Other,,,,,1,1,36,1,0,0,7,Between 5 and 10 GB
Yes,7,No,no,WV,Male,69,No,Yes,No,Senior,Month-to-Month,Credit Card,Attitude,Attitude of service provider,1,1,46,1,0,0,3,Less than 5 GB
Yes,7,No,no,WV,Male,69,No,Yes,No,Senior,Month-to-Month,Direct Debit,Other,Don't know,1,1,56,2,0,0,2,Less than 5 GB
Yes,7,No,yes,CO,Male,25,Yes,No,,Under 30,,,,,1,1,34,4,0,0,10,Between 5 and 10 GB
Yes,7,No,yes,IL,Male,71,No,Yes,No,Senior,Month-to-Month,Direct Debit,Competitor,Competitor made better offer,1,1,48,5,0,0,3,Less than 5 GB
Yes,7,No,yes,KS,Female,49,No,No,,Other,,,,,1,,43,1,0,0,3,Less than 5 GB
Yes,7,No,yes,MD,Female,66,No,Yes,No,Senior,Month-to-Month,Direct Debit,Competitor,Competitor had better devices,1,1,43,2,0,0,5,Between 5 and 10 GB
Yes,7,No,yes,WA,Male,59,No,No,,Other,,,,,1,,9,0,0,0,3,Less than 5 GB
Yes,7,Yes,no,AR,Male,77,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,16,1,46.6,0,3,Less than 5 GB
Yes,7,Yes,no,CA,Female,37,No,No,,Other,,,,,1,,40,0,14.5,0,5,Between 5 and 10 GB
Yes,7,Yes,no,CO,Female,33,No,No,,Other,,,,,1,1,33,5,21.3,0,11,10 o more GB
Yes,7,Yes,no,CO,Male,46,No,No,,Other,,,,,1,,30,0,17.8,0,6,Between 5 and 10 GB
Yes,7,Yes,no,CT,Male,21,Yes,No,,Under 30,,,,,1,,37,0,18.7,0,29,10 o more GB
Yes,7,Yes,no,DC,Male,64,No,No,,Other,,,,,1,1,45,3,25.2,0,9,Between 5 and 10 GB
Yes,7,Yes,no,DE,Female,29,Yes,No,,Under 30,,,,,1,1,45,3,8.7,0,13,10 o more GB
Yes,7,Yes,no,GA,Female,46,No,No,,Other,,,,,1,,23,0,26.6,0,18,10 o more GB
Yes,7,Yes,no,HI,Female,25,Yes,No,,Under 30,,,,,1,,19,2,35.2,0,17,10 o more GB
Yes,7,Yes,no,IN,Female,36,No,No,,Other,,,,,1,1,40,3,28.7,0,6,Between 5 and 10 GB
Yes,7,Yes,no,MD,Male,75,No,Yes,No,Senior,Month-to-Month,Credit Card,Attitude,Attitude of support person,1,1,32,0,16.4,0,2,Less than 5 GB
Yes,7,Yes,no,ME,Male,53,No,No,,Other,,,,,1,,45,0,18.1,0,4,Less than 5 GB
Yes,7,Yes,no,MI,Female,45,No,No,,Other,,,,,1,1,50,0,8.7,0,3,Less than 5 GB
Yes,7,Yes,no,MN,Female,67,No,Yes,No,Senior,Month-to-Month,Direct Debit,Attitude,Attitude of support person,1,1,54,2,15.5,0,9,Between 5 and 10 GB
Yes,7,Yes,no,MN,Male,68,No,Yes,No,Senior,Month-to-Month,Direct Debit,Attitude,Attitude of support person,1,1,45,3,43.4,0,1,Less than 5 GB
Yes,7,Yes,no,MT,Male,41,No,No,,Other,,,,,1,,23,0,18.9,0,11,10 o more GB
Yes,7,Yes,no,NC,Female,21,Yes,No,,Under 30,,,,,1,,39,0,16.7,0,24,10 o more GB
Yes,7,Yes,no,NE,Male,22,Yes,No,,Under 30,,,,,1,1,43,3,14.9,0,14,10 o more GB
Yes,7,Yes,no,NE,Male,25,Yes,No,,Under 30,,,,,1,1,41,5,18.4,0,13,10 o more GB
